time,elastic,external,fracture,mobility,plastic,plastic_strain,stress,total_strain
0.1,343975.50146965,343963.2523626,0,25.875,0,0,6.8797190688834,0.00010000499999996
0.2,1375804.0377357,1375779.5324084,0,25.875,0,0,13.758876406772,0.00020002000000019
0.3,3095338.6590355,3095301.9133747,0,25.875,0,0,20.637472210089,0.00030004500000014
0.4,5502432.4944769,5502383.5231467,0,25.875,0,0,27.515506675533,0.00040007999999991
0.5,8596938.7522766,8596877.5442461,0,25.875,0,0,34.392979999637,0.00050012499999996
0.6,12378710.654572,12378637.213793,0,25.875,0,0,41.269892378678,0.00060017999999995
0.7,16847601.485374,16847515.823477,0,25.875,0,0,48.146244008907,0.00070024499999988
0.8,22003464.592322,22003366.719537,0,25.875,0,0,55.022035086583,0.00080031999999997
0.9,27846153.400142,27846043.302735,0,25.875,0,0,61.897265807749,0.0009004050000001
1,34375521.349464,34375399.028322,0,25.875,0,0,68.771936368316,0.0010004999999998
1.1,41591421.938807,41591287.406019,0,25.875,0,0,75.646046964262,0.0011006050000001
1.2,49493708.740009,49493561.99999,0,25.875,0,0,82.519597791284,0.00120072
1.3,58082235.338821,58082076.428806,0,25.875,0,0,89.392589045056,0.0013008449999996
1.4,67356855.493789,67356684.365444,0,25.875,0,0,96.265020921483,0.0014009800000001
1.5,77317422.860601,77317239.537243,0,25.875,0,0,103.13689361573,0.0015011250000001
1.6,87963791.221836,87963595.725865,0,25.875,0,0,110.00820732331,0.00160128
1.7,99295814.452343,99295606.767296,0,25.875,0,0,116.8789622396,0.001701445
1.8,111313346.41609,111313126.5518,0,25.875,0,0,123.74915855968,0.0018016200000001
1.9,124016241.05795,124016009.0239,0,25.875,0,0,130.61879647884,0.001901805
2,137404352.37885,137404108.18235,0,25.875,0,0,137.48787619202,0.0020019999999999
2.1,151477534.43752,151477278.08013,0,25.875,0,0,144.35639789416,0.002102205
2.2,166235641.35253,166235372.82437,0,25.875,0,0,151.22436178008,0.0022024199999999
2.3,181678527.24888,181678246.57638,0,25.875,0,0,158.09176804461,0.002302645
2.4,197806046.37625,197805753.55159,0,25.875,0,0,164.95861688225,0.0024028799999996
2.5,214618052.96782,214617748.01952,0,25.875,0,0,171.82490848773,0.0025031249999999
2.6,232114401.39667,232114084.30378,0,25.875,0,0,178.69064305547,0.0026033799999999
2.7,250294945.99256,250294616.78205,0,25.875,0,0,185.55582077975,0.002703645
2.8,269159541.22549,269159199.88599,0,25.875,0,0,192.42044185486,0.0028039199999997
2.9,288708041.56012,288707688.1013,0,25.875,0,0,199.28450647504,0.0029042049999999
3,308940301.54183,308939935.96762,0,25.875,0,0,206.14801483432,0.0030044999999999
3.1,329856175.77039,329855798.07855,0,25.875,0,0,213.01096712673,0.0031048050000001
3.2,351455518.8783,351455129.08163,0,25.875,0,0,219.8733635461,0.0032051200000001
3.3,373738185.58867,373737783.67826,0,25.875,0,0,226.7352042863,0.0033054450000001
3.4,396704030.64415,396703616.62374,0,25.875,0,0,233.59648954101,0.00340578
3.5,420352908.84519,420352482.7272,0,25.875,0,0,240.45721950388,0.0035061250000002
3.6,444684675.05601,444684236.85158,0,25.875,0,0,247.31739436838,0.0036064800000003
3.7,469699184.19656,469698733.91362,0,25.875,0,0,254.17701432785,0.0037068450000003
3.8,495396291.26217,495395828.88382,0,25.875,0,0,261.03607957569,0.00380722
3.9,521775851.24481,521775376.78643,0,25.875,0,0,267.89459030526,0.0039076050000002
4,548837719.24367,548837232.69941,0,25.875,0,0,274.75254670947,0.0040079999999998
4.1,576581750.35889,576581251.75441,0,25.875,0,0,281.60994898162,0.004108405
4.2,605007799.80172,605007289.13673,0,25.875,0,0,288.46679731446,0.00420882
4.3,634115722.79746,634115200.08532,0,25.875,0,0,295.32309190095,0.004309245
4.4,663905374.65201,663904839.89274,0,25.875,0,0,302.17883293379,0.00440968
4.5,694376610.70646,694376063.90513,0,25.875,0,0,309.03402060574,0.0045101249999999
4.6,725529286.37477,725528727.5222,0,25.875,0,0,315.88865510934,0.0046105799999999
4.7,742343970.71486,757202158.37975,0,25.28237703519,15005207.180157,4.6888908975472e-05,319.52730861837,0.0047110449999997
4.8,742659434.94883,789057475.47464,0,24.119307532065,46676737.913941,0.00014584194086897,319.59517370176,0.00481152
4.9,742974914.44983,820916397.18826,0,23.065915200437,78351879.982335,0.00024478521116022,319.6630320448,0.0049120049999999
5,743290429.63389,852778922.13501,0,22.111848188042,110030632.01137,0.00034371872178386,319.73088364893,0.0050125000000001
5.1,743605980.48688,884645048.92983,0,21.24773257925,141712992.62759,0.00044264247467381,319.79872851533,0.0051130050000001
5.2,743921566.99642,916514776.18821,0,20.465079926589,173398960.45766,0.00054155647176218,319.86656664551,0.0052135200000001
5.3,744237189.15047,948388102.5262,0,19.756203533406,205088534.1293,0.00064046071498207,319.93439804077,0.0053140450000001
5.4,744552846.92898,980265026.56039,0,19.11414265882,236781712.27055,0.00073935520626536,320.0022227024,0.0054145799999998
5.5,744868540.32179,1012145546.9079,0,18.532593894499,268478493.51015,0.00083823994754385,320.07004063185,0.0055151250000001
5.6,745184269.32603,1044029662.1864,0,18.005849034124,300178876.47712,0.00093711494074792,320.13785183035,0.0056156800000001
5.7,745500033.91421,1075917371.0141,0,17.528738820622,331882859.80122,0.0010359801878081,320.20565629925,0.0057162450000001
5.8,745815834.07784,1107808672.0098,0,17.096582014672,363590442.11257,0.0011348356906536,320.27345403991,0.0058168200000001
5.9,746131669.80575,1139703563.7928,0,16.705139280617,395301622.04215,0.0012336814512144,320.34124505362,0.005917405
6,746447541.07144,1171602044.983,0,16.350571433755,427016398.22099,0.0013325174714181,320.40902934187,0.006018
6.1,746763447.87342,1203504114.2006,0,16.0294016361,458734769.28116,0.0014313437531933,320.47680690579,0.0061186049999999
6.2,747079390.20297,1235409770.0668,0,15.738481166925,490456733.8549,0.0015301602984671,320.54457774686,0.0062192200000002
6.3,747395368.03192,1267319011.2029,0,15.474958429725,522182290.57507,0.0016289671091662,320.61234186628,0.0063198449999998
6.4,747711381.36077,1299231836.2311,0,15.236250889338,553911438.07305,0.0017277641872102,320.68009926695,0.00642048
6.5,748027430.16368,1331148243.7738,0,15.020019661854,585644174.98922,0.0018265515345448,320.747849946,0.0065211250000001
6.6,748343514.42872,1363068232.454,0,14.824146506615,617380499.95175,0.0019253291530754,320.81559390875,0.0066217799999999
6.7,748659634.15071,1394991800.8956,0,14.646712992541,649120411.59779,0.0020240970447331,320.88333115535,0.0067224450000001
6.8,748975789.30404,1426918947.7227,0,14.485981633587,680863908.56288,0.0021228552114416,320.95106168695,0.0068231199999997
6.9,749291979.89201,1458849671.56,0,14.340378806772,712610989.48314,0.0022216036551243,321.01878550511,0.0069238049999999
7,749608205.88454,1490783971.0329,0,14.208479284285,744361652.99527,0.0023203423777042,321.08650261102,0.0070245
7.1,749924467.27891,1522721844.767,0,14.088992226994,776115897.73548,0.0024190713811005,321.15421300655,0.0071252049999999
7.2,750240764.05387,1554663291.3889,0,13.980748501156,807873722.34439,0.0025177906672438,321.22191669137,0.0072259200000001
7.3,750557096.19798,1586608309.5253,0,13.882689193258,839635125.45727,0.0026165002380461,321.28961366851,0.007326645
7.4,750873463.70272,1618556897.8037,0,13.79385520962,871400105.71391,0.0027152000954309,321.3573039388,0.0074273800000001
7.5,751189866.54669,1650509054.852,0,13.713377858294,903168661.75371,0.0028138902413184,321.42498750343,0.0075281249999999
7.6,751506304.72021,1682464779.2989,0,13.640470320367,934940792.21636,0.0029125706776275,321.49266436391,0.00762888
7.7,751822778.21295,1714424069.7734,0,13.574419926594,966716495.74029,0.0030112414062711,321.56033452272,0.0077296449999999
7.8,752139287.00328,1746386924.905,0,13.514581163248,998495770.97173,0.0031099024291837,321.62799797791,0.0078304199999999
7.9,752455831.07891,1778353343.3239,0,13.460369338327,1030278616.5482,0.0032085537482709,321.69565473329,0.0079312049999999
8,752772410.43576,1810323323.6608,0,13.411254845615,1062065031.1123,0.0033071953654516,321.7633047898,0.008032
8.1,753089025.05679,1842296864.5467,0,13.366757970211,1093855013.3061,0.0034058272826415,321.83094814891,0.0081328049999999
8.2,753405674.92302,1874273964.6136,0,13.326444184306,1125648561.7732,0.0035044495017575,321.89858481177,0.0082336199999999
8.3,753722360.02454,1906254622.4937,0,13.289919886929,1157445675.155,0.0036030620247091,321.96621478088,0.0083344449999999
8.4,754039080.34804,1938238836.8199,0,13.256828545693,1189246352.1017,0.0037016648534292,322.03383805395,0.0084352799999998
8.5,754355835.87432,1970226606.2254,0,13.22684720263,1221050591.2499,0.0038002579898075,322.10145463728,0.008536125
8.6,754672626.59798,2002217929.3442,0,13.199683309638,1252858391.2529,0.0038988414357834,322.16906452695,0.0086369799999998
8.7,754989452.50261,2034212804.8107,0,13.175071862525,1284669750.7494,0.0039974151932476,322.23666772888,0.0087378449999999
8.8,755306313.56878,2066211231.2599,0,13.152772805347,1316484668.3893,0.0040959792641245,322.30426424191,0.0088387199999998
8.9,755623209.79466,2098213207.3273,0,13.13256867961,1348303142.8194,0.0041945336503262,322.37185406745,0.0089396049999998
9,755940141.15542,2130218731.6489,0,13.114262495159,1380125172.6854,0.0042930783537589,322.43943720782,0.0090404999999998
9.1,756257107.64773,2162227802.8613,0,13.097675801862,1411950756.635,0.0043916133763335,322.50701366434,0.0091414049999997
9.2,756574109.24794,2194240419.6016,0,13.082646943111,1443779893.3189,0.0044901387199678,322.57458343686,0.0092423199999998
9.3,756891145.95129,2226256580.5075,0,13.069029474008,1475612581.3838,0.0045886543865642,322.64214652817,0.009343245
9.4,757208217.73597,2258276284.2172,0,13.056690728668,1507448819.4797,0.0046871603780338,322.70970293911,0.00944418
9.5,757525324.59616,2290299529.3693,0,13.045510522585,1539288606.2565,0.0047856566962856,322.77725267098,0.0095451249999999
9.6,757842466.51803,2322326314.6032,0,13.035379977312,1571131940.3648,0.0048841433432279,322.84479572511,0.0096460799999999
9.7,758159643.48205,2354356638.5586,0,13.026200455912,1602978820.4554,0.0049826203207676,322.91233210286,0.0097470449999999
9.8,758476855.47687,2386390499.8759,0,13.017882598741,1634829245.18,0.0050810876308122,322.97986180544,0.0098480199999998
9.9,758794102.49298,2418427897.1959,0,13.010345450084,1666683213.1905,0.0051795452752673,323.04738483436,0.009949005
10,759111384.51186,2450468829.16,0,13.003515667088,1698540723.1389,0.0052779932560374,323.11490119116,0.01005
10.1,759428701.52574,2482513294.4101,0,12.997326803223,1730401773.6801,0.0053764315750332,323.18241087602,0.010151005
10.2,759746053.51445,2514561291.5887,0,12.991718659253,1762266363.4658,0.0054748602341535,323.24991389152,0.01025202
10.3,760063440.46838,2546612819.3388,0,12.986636695329,1794134491.151,0.0055732792353045,323.31741023846,0.010353045
10.4,760380862.37224,2578667876.3038,0,12.982031498472,1826006155.3901,0.0056716885803896,323.38489991826,0.01045408
10.5,760698319.21722,2610726461.1279,0,12.977858300202,1857881354.8382,0.0057700882713114,323.45238293222,0.010555125
10.6,761015810.98527,2642788572.4557,0,12.974076539589,1889760088.1515,0.0058684783099731,323.51985928162,0.01065618
10.7,761333337.66312,2674854208.9322,0,12.970649467453,1921642353.9835,0.005966858698269,323.58732896915,0.010757245
10.8,761650899.24075,2706923369.2032,0,12.967543787832,1953528150.9969,0.006065229438118,323.65479199268,0.01085832
10.9,761968495.69833,2738996051.9147,0,12.964729333198,1985417477.8451,0.0061635905314091,323.72224835585,0.010959405
11,762286127.03332,2771072255.7135,0,12.962178770249,2017310333.1854,0.0062619419800407,323.7896980603,0.0110605
11.1,762603793.2261,2803151979.2469,0,12.9598673334,2049206715.6762,0.006360283785913,323.85714110724,0.011161605
11.2,762921494.25452,2835235221.1626,0,12.957772583345,2081106623.9788,0.0064586159509321,323.92457749661,0.01126272
11.3,763239230.11779,2867321980.1088,0,12.955874188356,2113010056.7502,0.006556938476989,323.99200723109,0.011363845
11.4,763557000.79825,2899412254.7346,0,12.954153726147,2144917012.6507,0.0066552513659831,324.05943031187,0.01146498
11.5,763874806.28614,2931506043.6891,0,12.952594504395,2176827490.3412,0.0067535546198134,324.12684673979,0.011566125
11.6,764192646.56255,2963603345.6224,0,12.951181398132,2208741488.4834,0.0068518482403783,324.19425651591,0.01166728
11.7,764510521.61879,2995704159.1848,0,12.949900702453,2240659005.7373,0.00695013222957,324.26165964221,0.011768445
11.8,764828431.43432,3027808483.0273,0,12.948739999059,2272580040.7655,0.0070484065892858,324.32905611989,0.01186962
11.9,765146375.99528,3059916315.8013,0,12.947688035367,2304504592.2306,0.0071466713214211,324.39644595002,0.011970805
12,765464355.30225,3092027656.159,0,12.946734614987,2336432658.7936,0.0072449264278638,324.46382913539,0.012072
12.1,765782369.33175,3124142502.7528,0,12.94587049849,2368364239.1239,0.0073431719105266,324.53120567336,0.012173205
12.2,766100418.0673,3156260854.2357,0,12.945087313519,2400299331.8799,0.0074414077712847,324.59857556908,0.01227442
12.3,766418501.50571,3188382709.2615,0,12.944377473344,2432237935.7271,0.0075396340120342,324.66593882312,0.012375645
12.4,766736619.62603,3220508066.4841,0,12.943734103074,2464180049.3332,0.0076378506346748,324.73329543531,0.01247688
12.5,767054772.41651,3252636924.5583,0,12.943150972809,2496125671.3613,0.0077360576410909,324.80064540842,0.012578125
12.6,767372959.86018,3284769282.1392,0,12.942622437074,2528074800.4786,0.0078342550331763,324.86798874325,0.01267938
12.7,767691181.95022,3316905137.8825,0,12.942143379944,2560027435.3507,0.0079324428128189,324.93532544162,0.012780645
12.8,768009438.67434,3349044490.4445,0,12.941709165326,2591983574.6467,0.008030620981914,325.00265550386,0.01288192
12.9,768327730.00866,3381187338.4819,0,12.941315591916,2623943217.0341,0.0081287895423508,325.0699789313,0.012983205
13,768646055.95192,3413333680.652,0,12.940958852387,2655906361.1796,0.0082269484960133,325.1372957262,0.0130845
13.1,768964416.48741,3445483515.6126,0,12.940635496407,2687873005.752,0.0083250978447902,325.20460588985,0.013185805
13.2,769282811.59769,3477636842.0221,0,12.94034239714,2719843149.4221,0.0084232375905737,325.27190942266,0.01328712
13.3,769601241.27029,3509793658.5393,0,12.940076720882,2751816790.8589,0.0085213677352489,325.33920632634,0.013388445
13.4,769919705.49798,3541953963.8235,0,12.939835899564,2783793928.733,0.0086194882807029,325.40649660216,0.01348978
13.5,770238204.25731,3574117756.5347,0,12.939617605822,2815774561.7158,0.008717599228824,325.4737802511,0.013591125
13.6,770556737.54391,3606285035.3333,0,12.939419730417,2847758688.477,0.0088157005814924,325.54105727531,0.01369248
13.7,770875305.34304,3638455798.8803,0,12.939240361777,2879746307.6894,0.0089137923405962,325.60832767564,0.013793845
13.8,771193907.63961,3670630045.8372,0,12.939077767451,2911737418.0252,0.0090118745080195,325.67559145341,0.01389522
13.9,771512544.41828,3702807774.866,0,12.938930377312,2943732018.1576,0.0091099470856463,325.74284860994,0.013996605
14,771831215.66904,3734988984.6291,0,12.938796768337,2975730106.7598,0.0092080100753604,325.81009914649,0.014098
14.1,772149921.37602,3767173673.7897,0,12.938675650805,3007731682.5059,0.0093060634790442,325.87734306438,0.014199405
14.2,772468661.53397,3799361841.0114,0,12.938565855807,3039736744.0681,0.0094041072985734,325.94458036623,0.01430082
14.3,772787436.11189,3831553484.9582,0,12.938466323914,3071745290.1277,0.0095021415358491,326.01181104938,0.014402245
14.4,773106245.11851,3863748604.2947,0,12.938376094916,3103757319.354,0.0096001661927334,326.07903511915,0.01450368
14.5,773425088.53069,3895947197.6861,0,12.938294298518,3135772830.4249,0.009698181271113,326.1462525755,0.014605125
14.6,773743966.33213,3928149263.7981,0,12.938220145919,3167791822.0172,0.0097961867728682,326.21346341964,0.01470658
14.7,774062878.50798,3960354801.2969,0,12.938152922167,3199814292.8072,0.0098941826998765,326.28066765339,0.014808045
14.8,774381825.05853,3992563808.8491,0,12.938091979245,3231840241.4741,0.0099921690540221,326.34786527685,0.01490952
14.9,774700805.95536,4024776285.122,0,12.938036729794,3263869666.6944,0.010090145837178,326.41505629242,0.015011005
15,775019821.19227,4056992228.7834,0,12.937986641434,3295902567.1472,0.010188113051225,326.48224070106,0.0151125
15.1,775338870.75243,4089211638.5015,0,12.93794123161,3327938941.5107,0.010286070698035,326.54941850462,0.015214005
15.2,775657954.6259,4121434512.9451,0,12.937900062926,3359978788.4671,0.010384018779496,326.61658970279,0.01531552
15.3,775977072.79729,4153660850.7835,0,12.937862738914,3392022106.694,0.010481957297474,326.68375429847,0.015417045
15.4,776296225.2667,4185890650.6867,0,12.937828900205,3424068894.8722,0.010579886253845,326.75091229275,0.01551858
15.5,776615411.99832,4218123911.3248,0,12.937798221047,3456119151.6848,0.010677805650492,326.81806368586,0.015620125
15.6,776934632.99173,4250360631.3689,0,12.937770406164,3488172875.8115,0.010775715489282,326.88520848021,0.01572168
15.7,777253888.23085,4282600809.4903,0,12.9377451879,3520230065.9351,0.010873615772091,326.95234667676,0.015823245
15.8,777573177.70411,4314844444.3608,0,12.937722323633,3552290720.7384,0.010971506500793,327.01947827674,0.01592482
15.9,777892501.40357,4347091534.6531,0,12.937701593431,3584354838.9045,0.011069387677261,327.08660328146,0.016026405
16,778211859.30727,4379342079.0399,0,12.937682797928,3616422419.1163,0.011167259303364,327.15372169274,0.016128
16.1,778531251.39871,4411596076.1948,0,12.937665756401,3648493460.0605,0.011265121380981,327.22083351041,0.016229605
16.2,778850677.68008,4443853524.7918,0,12.937650305023,3680567960.4194,0.011362973911977,327.2879387372,0.01633122
16.3,779170138.12484,4476114423.5053,0,12.937636295283,3712645918.8789,0.011460816898224,327.35503737396,0.016432845
16.4,779489632.72736,4508378771.0105,0,12.937623592552,3744727334.125,0.011558650341593,327.42212942198,0.01653448
16.5,779809161.46659,4540646565.9828,0,12.937612074786,3776812204.844,0.011656474243952,327.48921488247,0.016636125
16.6,780201879.80132,4572917791.7693,74828.214286471,12.937601677397,3808751904.9334,0.011753835602689,327.55593231163,0.01673778
16.7,780908083.63629,4605192366.0677,470044.73715412,12.937592424639,3840058249.6846,0.011849247026049,327.62109487598,0.016839445
16.8,793045664.64423,4637386470.7512,20518587.3047,12.937592424639,3840058249.6846,0.011849247026049,325.97530776385,0.01694112
16.9,805430807.46612,4669424514.0364,40171254.926105,12.937592424639,3840058249.6846,0.011849247026049,324.49498240959,0.017042805
17,817697003.32031,4701315207.7739,59795521.114901,12.937592424639,3840058249.6846,0.011849247026049,323.02566605626,0.0171445
17.1,829845605.69024,4733059650.0253,79391130.393095,12.937592424639,3840058249.6846,0.011849247026049,321.56724763674,0.017246205
17.2,841877939.82388,4764658927.583,98957844.347539,12.937592424639,3840058249.6846,0.011849247026049,320.11961374044,0.01734792
17.3,853795326.23301,4796114116.1852,118495418.23158,12.937592424639,3840058249.6846,0.011849247026049,318.68265760716,0.017449645
17.4,865599057.6868,4827426280.7288,138003624.12519,12.937592424639,3840058249.6846,0.011849247026049,317.25627008248,0.01755138
17.5,877290411.12002,4858596475.2579,157482239.12267,12.937592424639,3840058249.6846,0.011849247026049,315.84034412548,0.017653125
17.6,888870645.60127,4889625743.1299,176931047.51727,12.937592424639,3840058249.6846,0.011849247026049,314.43477389364,0.01775488
17.7,900341002.56696,4920515117.136,196349840.63895,12.937592424639,3840058249.6846,0.011849247026049,313.03945473751,0.017856645
17.8,911702706.11591,4951265619.6205,215738416.72917,12.937592424639,3840058249.6846,0.011849247026049,311.65428318283,0.01795842
17.9,922956963.28617,4981878262.5993,235096580.76226,12.937592424639,3840058249.6846,0.011849247026049,310.27915693214,0.018060205
18,934104964.27925,5012354047.8775,254424144.34059,12.937592424639,3840058249.6846,0.011849247026049,308.91397484139,0.018162
18.1,945147882.73769,5042693967.1655,273720925.5091,12.937592424639,3840058249.6846,0.011849247026049,307.5586369248,0.018263805
18.2,956086875.99346,5072899002.1943,292986748.66404,12.937592424639,3840058249.6846,0.011849247026049,306.21304432881,0.01836562
18.3,966923085.33233,5102970124.8303,312221444.37302,12.937592424639,3840058249.6846,0.011849247026049,304.87709933602,0.018467445
18.4,977657636.2207,5132908297.1879,331424849.28333,12.937592424639,3840058249.6846,0.011849247026049,303.55070534097,0.01856928
